,id_tfmk,nombre,url_tfmk,nombre_tfmk,bandera,fecha_nacimiento,edad,pais,altura,posicion,pie,fecha_fichaje,id_equipo
0,331549,Serigne Mor Mbaye,/serigne-mor-mbaye/profil/spieler/331549,serigne-mor-mbaye,https://tmssl.akamaized.net/images/flagge/verysmall/149.png?lm=1520611569,03/01/1996,28,Senegal,1.90,Portero,derecho,15/02/2019,21101
1,448696,Michael Lansing,/michael-lansing/profil/spieler/448696,michael-lansing,https://tmssl.akamaized.net/images/flagge/verysmall/184.png?lm=1520611569,13/06/1994,29,Estados Unidos,1.93,Portero,derecho,31/01/2024,21101
2,946000,Adrian Sæther,/adrian-saether/profil/spieler/946000,adrian-saether,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,01/06/2001,22,Noruega,1.97,Portero,derecho,05/04/2023,21101
3,698969,Max Williamsen,/max-williamsen/profil/spieler/698969,max-williamsen,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,24/07/2003,20,Noruega,1.91,Defensa central,derecho,12/09/2018,21101
4,792523,Marius Olsen,/marius-olsen/profil/spieler/792523,marius-olsen,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,14/05/2001,22,Noruega,1.90,Defensa central,derecho,29/03/2023,21101
5,501833,Sebastian Jarl,/sebastian-jarl/profil/spieler/501833,sebastian-jarl,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,11/01/2000,24,Noruega,1.88,Defensa central,derecho,08/01/2022,21101
6,230141,Andreas Hopmark,/andreas-hopmark/profil/spieler/230141,andreas-hopmark,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,06/07/1991,32,Noruega,1.92,Defensa central,derecho,01/01/2010,21101
7,155555,Dan Peter Ulvestad,/dan-peter-ulvestad/profil/spieler/155555,dan-peter-ulvestad,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,04/04/1989,34,Noruega,1.89,Defensa central,derecho,01/01/2013,21101
8,906231,Bendik Brevik,/bendik-brevik/profil/spieler/906231,bendik-brevik,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,01/03/2003,20,Noruega,1.92,Defensa central,derecho,26/11/2021,21101
9,913412,Isak Hagen Aalberg,/isak-hagen-aalberg/profil/spieler/913412,isak-hagen-aalberg,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,11/05/2005,18,Noruega,1.91,Defensa central,izquierdo,01/08/2021,21101
10,136166,Christoffer Aasbak,/christoffer-aasbak/profil/spieler/136166,christoffer-aasbak,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,22/07/1993,30,Noruega,1.87,Lateral izquierdo,izquierdo,08/01/2017,21101
11,1165127,Andreas Bakeng-Rogne,/andreas-bakeng-rogne/profil/spieler/1165127,andreas-bakeng-rogne,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,19/12/2004,19,Noruega,-,Centrocampista, ,01/08/2023,21101
12,797945,Ruben Alte,/ruben-alte/profil/spieler/797945,ruben-alte,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,28/02/2000,23,Noruega,1.77,Mediocentro,izquierdo,07/02/2024,21101
13,909663,Heine Gikling Bruseth,/heine-gikling-bruseth/profil/spieler/909663,heine-gikling-bruseth,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,06/04/2004,19,Noruega,1.77,Mediocentro, ,27/08/2021,21101
14,451040,Jesper Isaksen,/jesper-isaksen/profil/spieler/451040,jesper-isaksen,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,13/10/1999,24,Noruega,1.83,Mediocentro,derecho,01/08/2021,21101
15,1167645,Wilfred George Igor,/wilfred-george-igor/profil/spieler/1167645,wilfred-george-igor,https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569,20/02/2005,18,Nigeria,-,Mediocentro, ,31/01/2024,21101
16,944803,Håkon Sjåtil,/hakon-sjatil/profil/spieler/944803,hakon-sjatil,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,27/12/2002,21,Noruega,1.78,Interior derecho,derecho,31/01/2024,21101
17,893930,Mikkel Rakneberg,/mikkel-rakneberg/profil/spieler/893930,mikkel-rakneberg,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,28/02/2002,21,Noruega,1.87,Interior izquierdo,izquierdo,29/01/2022,21101
18,715510,Oskar Sivertsen,/oskar-sivertsen/profil/spieler/715510,oskar-sivertsen,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,15/02/2004,19,Noruega,1.77,Extremo derecho,derecho,26/08/2019,21101
19,1150500,Awet Ermias Alemseged,/awet-ermias-alemseged/profil/spieler/1150500,awet-ermias-alemseged,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,27/04/2004,19,Noruega,-,Extremo derecho,derecho,11/07/2023,21101
20,464444,Brynjólfur Darri Willumsson,/brynjolfur-darri-willumsson/profil/spieler/464444,brynjolfur-darri-willumsson,https://tmssl.akamaized.net/images/flagge/verysmall/73.png?lm=1520611569,12/08/2000,23,Islandia,1.85,Delantero centro,derecho,09/03/2021,21101
21,464494,Franklin Nyenetue,/franklin-nyenetue/profil/spieler/464494,franklin-nyenetue,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,16/11/2000,23,Noruega,1.77,Delantero centro,ambidiestro,31/01/2024,21101
22,1032405,Leander Alvheim,/leander-alvheim/profil/spieler/1032405,leander-alvheim,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,15/09/2004,19,Noruega,-,Delantero centro, ,01/01/2023,21101
23,955390,Marius Weidel,/marius-weidel/profil/spieler/955390,marius-weidel,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,13/06/2005,18,Noruega,1.86,Delantero centro,derecho,27/08/2021,21101
24,1189987,Haakon Haugen,/haakon-haugen/profil/spieler/1189987,haakon-haugen,https://tmssl.akamaized.net/images/flagge/verysmall/125.png?lm=1520611569,10/01/2007,17,Noruega,-,Delantero, ,01/01/2024,21101
25,181611,Dominik Holec,/dominik-holec/profil/spieler/181611,dominik-holec,https://tmssl.akamaized.net/images/flagge/verysmall/154.png?lm=1520611569,28/07/1994,29,Eslovaquia,1.91,Portero,derecho,28/08/2023,13726
26,486111,Jiri Ciupa,/jiri-ciupa/profil/spieler/486111,jiri-ciupa,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,07/05/1998,25,República Checa,1.90,Portero, ,01/07/2017,13726
27,621670,Jakub Lapes,/jakub-lapes/profil/spieler/621670,jakub-lapes,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,04/07/1999,24,República Checa,1.89,Portero, ,02/07/2023,13726
28,267503,Jaroslav Svozil,/jaroslav-svozil/profil/spieler/267503,jaroslav-svozil,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,09/09/1993,30,República Checa,1.86,Defensa central, ,19/07/2023,13726
29,326042,Jiri Bederka,/jiri-bederka/profil/spieler/326042,jiri-bederka,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,18/02/1995,28,República Checa,1.89,Defensa central, ,16/01/2023,13726
30,671499,David Krcik,/david-krcik/profil/spieler/671499,david-krcik,https://tmssl.akamaized.net/images/flagge/verysmall/154.png?lm=1520611569,28/06/1999,24,Eslovaquia,1.89,Defensa central,derecho,22/07/2022,13726
31,1109889,Kaka,/kaka/profil/spieler/1109889,kaka,https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569,16/10/2004,19,Brasil,-,Defensa central, ,-,13726
32,650460,Andrija Raznatovic,/andrija-raznatovic/profil/spieler/650460,andrija-raznatovic,https://tmssl.akamaized.net/images/flagge/verysmall/216.png?lm=1520611569,24/12/2000,23,Montenegro,1.86,Lateral izquierdo,izquierdo,28/07/2023,13726
33,470190,Filip Antovski,/filip-antovski/profil/spieler/470190,filip-antovski,https://tmssl.akamaized.net/images/flagge/verysmall/100.png?lm=1520611569,24/11/2000,23,Macedonia del Norte,1.74,Lateral izquierdo,izquierdo,10/02/2023,13726
34,70690,Jiri Fleisman,/jiri-fleisman/profil/spieler/70690,jiri-fleisman,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,02/10/1984,39,República Checa,1.83,Lateral izquierdo,izquierdo,30/08/2023,13726
35,323294,Matej Curma,/matej-curma/profil/spieler/323294,matej-curma,https://tmssl.akamaized.net/images/flagge/verysmall/154.png?lm=1520611569,27/03/1996,27,Eslovaquia,1.81,Lateral derecho,derecho,04/07/2023,13726
36,728633,Martin Zednicek,/martin-zednicek/profil/spieler/728633,martin-zednicek,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,16/01/2001,23,República Checa,1.82,Lateral derecho,derecho,22/07/2022,13726
37,283614,Patrik Cavos,/patrik-cavos/profil/spieler/283614,patrik-cavos,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,07/01/1995,29,República Checa,1.80,Pivote, ,18/08/2023,13726
38,1071300,Aboubacar Traore,/aboubacar-traore/profil/spieler/1071300,aboubacar-traore,https://tmssl.akamaized.net/images/flagge/verysmall/38.png?lm=1520611569,20/08/2004,19,Costa de Marfil,-,Pivote, ,01/07/2023,13726
39,580154,Sebastian Bohac,/sebastian-bohac/profil/spieler/580154,sebastian-bohac,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,27/07/2002,21,República Checa,1.78,Mediocentro, ,01/07/2023,13726
40,1001305,David Moses,/david-moses/profil/spieler/1001305,david-moses,https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569,20/01/2004,20,Nigeria,1.71,Mediocentro, ,01/07/2023,13726
41,665544,Dominik Zak,/dominik-zak/profil/spieler/665544,dominik-zak,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,30/04/2000,23,República Checa,1.83,Mediocentro,derecho,26/01/2023,13726
42,329401,Rajmund Mikus,/rajmund-mikus/profil/spieler/329401,rajmund-mikus,https://tmssl.akamaized.net/images/flagge/verysmall/154.png?lm=1520611569,29/11/1995,28,Eslovaquia,1.79,Interior izquierdo, ,20/08/2020,13726
43,187591,Lukas Budinsky,/lukas-budinsky/profil/spieler/187591,lukas-budinsky,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,27/03/1992,31,República Checa,1.78,Mediocentro ofensivo, ,01/07/2023,13726
44,985844,Emmanuel Ayaosi,/emmanuel-ayaosi/profil/spieler/985844,emmanuel-ayaosi,https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569,28/10/2004,19,Nigeria,-,Mediocentro ofensivo,derecho,-,13726
45,382211,Martin Regali,/martin-regali/profil/spieler/382211,martin-regali,https://tmssl.akamaized.net/images/flagge/verysmall/154.png?lm=1520611569,12/10/1993,30,Eslovaquia,1.80,Extremo izquierdo,derecho,04/01/2024,13726
46,723415,Papalelé,/papalele/profil/spieler/723415,papalele,https://tmssl.akamaized.net/images/flagge/verysmall/32.png?lm=1520611569,16/05/1998,25,Cabo Verde,1.78,Extremo izquierdo,derecho,01/07/2023,13726
47,995525,Pavel Kacor,/pavel-kacor/profil/spieler/995525,pavel-kacor,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,12/09/2006,17,República Checa,1.81,Extremo izquierdo,derecho,-,13726
48,638990,Amar Memic,/amar-memic/profil/spieler/638990,amar-memic,https://tmssl.akamaized.net/images/flagge/verysmall/24.png?lm=1569523290,20/01/2001,23,Bosnia y Herzegovina,1.76,Extremo derecho,derecho,19/08/2022,13726
49,499406,Alex Ivan,/alex-ivan/profil/spieler/499406,alex-ivan,https://tmssl.akamaized.net/images/flagge/verysmall/154.png?lm=1520611569,26/03/1997,26,Eslovaquia,1.84,Extremo derecho,derecho,29/08/2023,13726
50,153138,Adeleke Akinyemi,/adeleke-akinyemi/profil/spieler/153138,adeleke-akinyemi,https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569,11/08/1998,25,Nigeria,1.81,Delantero centro,derecho,07/02/2023,13726
51,1005946,Lucky Ezeh,/lucky-ezeh/profil/spieler/1005946,lucky-ezeh,https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569,23/01/2004,20,Nigeria,1.87,Delantero centro, ,01/07/2023,13726
52,82026,Martin Dolezal,/martin-dolezal/profil/spieler/82026,martin-dolezal,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,03/05/1990,33,República Checa,1.89,Delantero centro,derecho,08/07/2023,13726
53,1043547,Kahuan Vinicius,/kahuan-vinicius/profil/spieler/1043547,kahuan-vinicius,https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569,15/03/2004,19,Brasil,-,Delantero centro, ,-,13726
54,465006,David Sipos,/david-sipos/profil/spieler/465006,david-sipos,https://tmssl.akamaized.net/images/flagge/verysmall/154.png?lm=1520611569,14/08/1998,25,Eslovaquia,1.90,Portero, ,01/07/2021,1321
55,488869,Martin Janacek,/martin-janacek/profil/spieler/488869,martin-janacek,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,22/09/2000,23,República Checa,1.97,Portero, ,01/07/2022,1321
56,943864,Colin Andrew,/colin-andrew/profil/spieler/943864,colin-andrew,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,14/08/2004,19,República Checa,-,Portero, ,-,1321
57,383869,Lukas Havel,/lukas-havel/profil/spieler/383869,lukas-havel,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,06/06/1996,27,República Checa,1.87,Defensa central, ,01/07/2015,1321
58,168417,Martin Kralik,/martin-kralik/profil/spieler/168417,martin-kralik,https://tmssl.akamaized.net/images/flagge/verysmall/154.png?lm=1520611569,03/04/1995,28,Eslovaquia,1.86,Defensa central, ,03/08/2020,1321
59,931383,Ondrej Coudek,/ondrej-coudek/profil/spieler/931383,ondrej-coudek,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,25/10/2004,19,República Checa,-,Defensa central, ,01/07/2022,1321
60,527433,David Broukal,/david-broukal/profil/spieler/527433,david-broukal,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,16/03/1996,27,República Checa,-,Defensa central, ,10/07/2022,1321
61,365589,Vincent Trummer,/vincent-trummer/profil/spieler/365589,vincent-trummer,https://tmssl.akamaized.net/images/flagge/verysmall/127.png?lm=1520611569,18/05/2000,23,Austria,1.89,Lateral izquierdo,izquierdo,10/07/2023,1321
62,163319,Martin Sladky,/martin-sladky/profil/spieler/163319,martin-sladky,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,01/03/1992,31,República Checa,1.81,Lateral derecho, ,01/07/2021,1321
63,333612,Michal Hubinek,/michal-hubinek/profil/spieler/333612,michal-hubinek,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,10/11/1994,29,República Checa,1.81,Pivote,izquierdo,18/08/2023,1321
64,747514,Matous Nikl,/matous-nikl/profil/spieler/747514,matous-nikl,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,02/02/2002,22,República Checa,1.91,Pivote,derecho,01/07/2023,1321
65,955193,Petr Zika,/petr-zika/profil/spieler/955193,petr-zika,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,01/07/2006,17,República Checa,-,Centrocampista, ,01/01/2024,1321
66,943099,Tomas Hak,/tomas-hak/profil/spieler/943099,tomas-hak,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,18/10/2003,20,República Checa,-,Centrocampista, ,01/01/2024,1321
67,747444,Samuel Sigut,/samuel-sigut/profil/spieler/747444,samuel-sigut,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,31/10/2002,21,República Checa,1.78,Interior derecho, ,06/09/2023,1321
68,339070,Patrik Hellebrand,/patrik-hellebrand/profil/spieler/339070,patrik-hellebrand,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,16/05/1999,24,República Checa,1.80,Mediocentro ofensivo, ,08/02/2022,1321
69,366718,Marcel Cermak,/marcel-cermak/profil/spieler/366718,marcel-cermak,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,25/11/1998,25,República Checa,1.78,Mediocentro ofensivo,izquierdo,02/01/2023,1321
70,270791,Jan Suchan,/jan-suchan/profil/spieler/270791,jan-suchan,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,18/01/1996,28,República Checa,1.79,Mediocentro ofensivo, ,01/07/2023,1321
71,655691,Wale Musa Alli,/wale-musa-alli/profil/spieler/655691,wale-musa-alli,https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569,31/12/2000,23,Nigeria,1.60,Extremo izquierdo,derecho,25/08/2023,1321
72,148734,Jiri Skalak,/jiri-skalak/profil/spieler/148734,jiri-skalak,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,12/03/1992,31,República Checa,1.77,Extremo izquierdo,derecho,18/08/2023,1321
73,620155,Pavel Osmancik,/pavel-osmancik/profil/spieler/620155,pavel-osmancik,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,26/02/2000,23,República Checa,-,Extremo derecho, ,08/07/2023,1321
74,429375,Alen Dejanovic,/alen-dejanovic/profil/spieler/429375,alen-dejanovic,https://tmssl.akamaized.net/images/flagge/verysmall/24.png?lm=1569523290,19/01/2000,24,Bosnia y Herzegovina,-,Extremo derecho,derecho,31/07/2023,1321
75,324041,Tomas Zajic,/tomas-zajic/profil/spieler/324041,tomas-zajic,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,12/08/1996,27,República Checa,1.81,Delantero centro, ,01/07/2022,1321
76,686462,Jakob Tranziska,/jakob-tranziska/profil/spieler/686462,jakob-tranziska,https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525,25/06/2001,22,Alemania,1.89,Delantero centro,derecho,30/01/2024,1321
77,956140,Vojtech Hora,/vojtech-hora/profil/spieler/956140,vojtech-hora,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,05/05/2004,19,República Checa,-,Delantero centro, ,01/07/2023,1321
78,72947,Zdenek Ondrasek,/zdenek-ondrasek/profil/spieler/72947,zdenek-ondrasek,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,22/12/1988,35,República Checa,1.86,Delantero centro,derecho,01/07/2023,1321
79,728634,Martin Prasek,/martin-prasek/profil/spieler/728634,martin-prasek,https://tmssl.akamaized.net/images/flagge/verysmall/172.png?lm=1520611569,06/09/2003,20,República Checa,-,Delantero, ,01/01/2024,1321
80,136109,Alexei Koselev,/alexei-koselev/profil/spieler/136109,alexei-koselev,https://tmssl.akamaized.net/images/flagge/verysmall/112.png?lm=1520611569,19/11/1993,30,Moldavia,2.00,Portero,derecho,16/02/2023,3999
81,420921,Vasilios Chatziemmanouil,/vasilios-chatziemmanouil/profil/spieler/420921,vasilios-chatziemmanouil,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,09/08/1999,24,Grecia,1.87,Portero,izquierdo,16/07/2023,3999
82,569944,Giannis Sourdis,/giannis-sourdis/profil/spieler/569944,giannis-sourdis,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,29/09/2001,22,Grecia,1.91,Portero,izquierdo,31/01/2024,3999
83,726485,Nikolaos Tropoulos,/nikolaos-tropoulos/profil/spieler/726485,nikolaos-tropoulos,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,21/06/2004,19,Grecia,1.80,Portero, ,01/01/2021,3999
84,281919,Adam Tzanetopoulos,/adam-tzanetopoulos/profil/spieler/281919,adam-tzanetopoulos,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,10/02/1995,29,Grecia,1.93,Defensa central,ambidiestro,29/01/2019,3999
85,58489,Kyriakos Papadopoulos,/kyriakos-papadopoulos/profil/spieler/58489,kyriakos-papadopoulos,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,23/02/1992,31,Grecia,1.85,Defensa central,derecho,15/02/2023,3999
86,462141,Georgios Kornezos,/georgios-kornezos/profil/spieler/462141,georgios-kornezos,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,23/02/1998,25,Grecia,1.91,Defensa central,derecho,11/08/2022,3999
87,342172,Georgios Giannoutsos,/georgios-giannoutsos/profil/spieler/342172,georgios-giannoutsos,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,16/07/1998,25,Grecia,1.83,Defensa central,izquierdo,10/07/2023,3999
88,815093,Konstantinos Lampropoulos,/konstantinos-lampropoulos/profil/spieler/815093,konstantinos-lampropoulos,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,21/04/2003,20,Grecia,1.90,Defensa central, ,20/09/2022,3999
89,330060,Sidcley,/sidcley/profil/spieler/330060,sidcley,https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569,13/05/1993,30,Brasil,1.76,Lateral izquierdo,izquierdo,16/09/2023,3999
90,319623,Pedro Amaral,/pedro-amaral/profil/spieler/319623,pedro-amaral,https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569,25/08/1997,26,Portugal,1.78,Lateral izquierdo,izquierdo,26/09/2023,3999
91,295755,Georgios Saramantas,/georgios-saramantas/profil/spieler/295755,georgios-saramantas,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,29/01/1992,32,Grecia,1.70,Lateral izquierdo,izquierdo,06/08/2020,3999
92,609651,Alexandros Tereziou,/alexandros-tereziou/profil/spieler/609651,alexandros-tereziou,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,01/03/2000,23,Grecia,1.81,Lateral izquierdo,derecho,25/07/2023,3999
93,233264,Stavros Vasilantonopoulos,/stavros-vasilantonopoulos/profil/spieler/233264,stavros-vasilantonopoulos,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,28/01/1992,32,Grecia,1.80,Lateral derecho,derecho,01/01/2023,3999
94,228584,David Simón,/david-simon/profil/spieler/228584,david-simon,https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569,16/12/1988,35,España,1.79,Lateral derecho,derecho,25/01/2022,3999
95,190269,Caleb Stanko,/caleb-stanko/profil/spieler/190269,caleb-stanko,https://tmssl.akamaized.net/images/flagge/verysmall/184.png?lm=1520611569,26/07/1993,30,Estados Unidos,1.80,Pivote,derecho,12/01/2023,3999
96,231471,Theofanis Tzandaris,/theofanis-tzandaris/profil/spieler/231471,theofanis-tzandaris,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,13/06/1993,30,Grecia,1.82,Pivote,derecho,01/01/2021,3999
97,190513,Vykintas Slivka,/vykintas-slivka/profil/spieler/190513,vykintas-slivka,https://tmssl.akamaized.net/images/flagge/verysmall/98.png?lm=1520611569,29/04/1995,28,Lituania,1.90,Mediocentro,derecho,13/07/2022,3999
98,435605,Cristopher Núñez,/cristopher-nunez/profil/spieler/435605,cristopher-nunez,https://tmssl.akamaized.net/images/flagge/verysmall/36.png?lm=1520611569,08/12/1997,26,Costa Rica,1.71,Mediocentro ofensivo,derecho,01/07/2021,3999
99,176249,Omar Santana,/omar-santana/profil/spieler/176249,omar-santana,https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569,14/04/1991,32,España,1.75,Mediocentro ofensivo,derecho,13/07/2023,3999
100,243302,Kosmas Tsilianidis,/kosmas-tsilianidis/profil/spieler/243302,kosmas-tsilianidis,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,09/05/1994,29,Grecia,1.77,Extremo izquierdo,derecho,19/08/2023,3999
101,237923,Sotiris Tsiloulis,/sotiris-tsiloulis/profil/spieler/237923,sotiris-tsiloulis,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,14/02/1995,28,Grecia,1.85,Extremo derecho,derecho,12/07/2022,3999
102,65262,Rubén Martínez,/ruben-martinez/profil/spieler/65262,ruben-martinez,https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569,08/12/1989,34,España,1.67,Extremo derecho,izquierdo,01/01/2023,3999
103,46180,Zoran Tosic,/zoran-tosic/profil/spieler/46180,zoran-tosic,https://tmssl.akamaized.net/images/flagge/verysmall/215.png?lm=1520611569,28/04/1987,36,Serbia,1.71,Extremo derecho,izquierdo,26/01/2023,3999
104,228885,Carlitos,/carlitos/profil/spieler/228885,carlitos,https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569,12/06/1990,33,España,1.76,Delantero centro,derecho,01/08/2023,3999
105,514290,Toshio Lake,/toshio-lake/profil/spieler/514290,toshio-lake,https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569,26/03/2001,22,Países Bajos,-,Delantero centro,derecho,05/08/2023,3999
106,304338,Flosard Malçi,/flosard-malci/profil/spieler/304338,flosard-malci,https://tmssl.akamaized.net/images/flagge/verysmall/3.png?lm=1520611569,23/12/1994,29,Albania,1.80,Delantero centro,izquierdo,10/07/2023,3999
107,256819,Nikolaos Tsoukalos,/nikolaos-tsoukalos/profil/spieler/256819,nikolaos-tsoukalos,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,23/03/1992,31,Grecia,1.83,Delantero centro,izquierdo,03/07/2016,3999
108,896120,Vasilios Kontonikos,/vasilios-kontonikos/profil/spieler/896120,vasilios-kontonikos,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,11/10/2005,18,Grecia,-,Delantero centro, ,20/09/2022,3999
109,299561,Adrian Chovan,/adrian-chovan/profil/spieler/299561,adrian-chovan,https://tmssl.akamaized.net/images/flagge/verysmall/154.png?lm=1520611569,08/10/1995,28,Eslovaquia,1.92,Portero,derecho,21/07/2023,3385
110,530131,Panagiotis Katsikas,/panagiotis-katsikas/profil/spieler/530131,panagiotis-katsikas,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,10/03/1999,24,Grecia,1.90,Portero,derecho,06/08/2021,3385
111,675555,Alexandros Tsompanidis,/alexandros-tsompanidis/profil/spieler/675555,alexandros-tsompanidis,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,05/08/2004,19,Grecia,1.85,Portero,derecho,10/09/2022,3385
112,142208,Emil Bergström,/emil-bergstrom/profil/spieler/142208,emil-bergstrom,https://tmssl.akamaized.net/images/flagge/verysmall/147.png?lm=1520611569,19/05/1993,30,Suecia,1.88,Defensa central,derecho,14/08/2023,3385
113,464529,Apostolos Diamantis,/apostolos-diamantis/profil/spieler/464529,apostolos-diamantis,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,20/05/2000,23,Grecia,1.87,Defensa central,derecho,11/01/2024,3385
114,465868,Nikolaos Gotzamanidis,/nikolaos-gotzamanidis/profil/spieler/465868,nikolaos-gotzamanidis,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,25/01/2001,23,Grecia,1.89,Defensa central,derecho,05/07/2023,3385
115,60164,Anastasios Avlonitis,/anastasios-avlonitis/profil/spieler/60164,anastasios-avlonitis,https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569,01/01/1990,34,Grecia,1.90,Defensa central,derecho,11/01/2023,3385
