id_club_tfmk
1044
1056
1109
7009
4414
2719
7406
1011
701
2844
9644
255
759
238
2300
5689
168
324
6112
4000
428
22431
88
6110
6456
28893
3527
7154
238
255
9644
324
4000
428
6112
168
5689
759
422
2300
7154
2118
7146
22431
15906
3291
255
238
2300
4000
324
6112
168
5689
422
428
759
2118
6107
6110
9644
256
255
238
759
422
2745
428
168
2300
4000
318
6112
88
716
6110
324
6361
159
669
3137
6621
448
15276
4645
53
32113
4633
788
59358
7567
6622
20887
36922
159
669
6621
3137
448
4634
4633
7567
15276
71886
4645
33328
12514
788
6622
8819
669
159
448
6621
788
902
4634
2209
7567
15276
4633
4650
33328
6622
8819
12135
669
159
448
53
6621
2209
4634
788
12132
7567
9937
902
4645
4633
6622
15276
62
197
941
377
697
5546
2311
814
1897
5544
1322
13726
1496
715
450
1321
62
197
941
697
5546
377
1322
2311
13726
715
5544
1321
814
5225
1496
5545
2598
479
197
62
941
5546
697
2311
5545
1322
814
377
715
7975
5225
450
13726
5544
197
941
697
62
1322
5546
814
2311
450
377
2598
5225
5544
7975
715
13716
371
124
43
987
370
903
511
465
2553
2759
2578
1241
371
124
903
370
987
1241
1519
2578
2759
465
2553
2999
371
370
1519
2578
2553
465
903
987
2759
2760
2451
43
124
371
43
903
1519
370
987
2578
2553
2999
2451
465
452
26
260
257
504
61
527
2790
434
321
26
452
260
321
434
2790
257
938
61
625
26
452
321
260
504
434
257
938
116
163
190
2778
865
206
678
1063
1177
369
5724
173
443
1894
865
190
2778
206
678
443
1053
5817
173
5724
2414
369
190
865
206
2778
1053
173
5724
2414
678
1177
5817
369
22110
5818
190
2778
173
206
865
3426
678
1053
5817
5724
2414
1177
660
338
60551
10690
2740
18303
6992
3592
48332
48726
18105
49364
83678
55686
61825
26459
660
338
10690
16239
2740
6993
60551
48332
18303
48726
18105
23611
49364
61825
660
338
339
6414
10690
4482
2783
6996
6992
6993
2740
2477
6994
23611
660
338
339
6414
2783
2477
2227
9007
6994
2740
3592
10690
16245
6993
4482
2742
409
170
413
122
14
4441
2446
2662
503
3551
4467
266
409
170
14
413
122
4441
3551
503
2444
4467
2662
856
409
14
170
122
10131
503
266
4441
3551
17444
683
1091
2441
265
605
60949
653
3060
6418
2672
3999
2671
6676
553
683
1091
2441
265
605
653
3060
4603
60949
6676
6418
3999
2671
11910
10854
26326
28633
41916
40270
64780
64779
11910
26326
10854
40270
28958
28633
24925
64751
28633
41916
64780
62573
10854
100967
84028
40270
46725
10741
321
625
938
163
850
1277
2047
116
5507
747
527
850
116
5499
938
1277
163
625
2047
322
1277
625
163
242
116
5499
938
322
850
2074
527
61
116
242
8463
510
163
850
1277
2074
853
11976
11914
12346
1257
2660
21835
9283
21274
13467
3905
15154
19689
2230
853
11976
11914
12346
1257
9283
15154
12004
21465
19689
2230
9284
3905
13467
853
11976
11914
1257
15154
9284
10541
2230
13467
12004
12346
9283
21465
3905
2790
527
163
61
850
116
322
242
2155
1277
5507
2411
1978
2074
510
939
41061
40843
1007
41278
37255
61687
4686
15945
84065
37624
11390
78257
72297
12680
13812
86099
101331
8687
62129
60792
37620
94872
9465
6429
58049
13499
15945
11380
63536
33966
78257
37255
61687
36593
29700
34750
62129
20770
37624
39835
37239
11376
9465
455
1007
62129
37239
6429
39835
63536
11390
37255
15945
11380
34750
37206
37624
56365
29700
84065
8715
4686
13842
4391
3070
10883
11099
5972
1004
12889
11065
35545
12888
4391
10883
5972
3070
4639
1004
4949
11099
12859
12889
35545
11065
4391
11065
12889
4639
3070
8357
37989
21575
15588
4949
455
33966
21475
5267
11378
99029
29700
33624
23086
36600
11376
36599
3461
3471
21825
1251
9026
21532
8714
3463
15244
3831
21515
5594
4655
4634
8819
11044
33328
4657
71886
3544
11066
38828
42813
36923
59302
3521
2209
57460
4655
59358
32113
12135
38828
11044
2388
902
4657
5681
3069
11066
32099
20887
36923
57460
4655
12514
4645
32113
2389
33576
2209
38828
12132
3069
32111
59358
11045
11043
18382
57460
3521
42813
11044
8819
3137
12135
10319
12931
32099
33576
4645
32111
4646
57460
11066
777
2209
4633
3521
53
12132
9060
11043
10319
12514
4657
11066
19488
6620
12931
11044
55409
11045
32111
3463
5594
21515
3471
1251
15244
21929
21532
9026
4421
3831
22490
8819
33328
11066
19488
12514
12135
11044
10319
12931
32098
18382
27005
9060
4650
4657
37986
5771
1002
23371
22783
33579
23370
23368
43214
7130
28780
5771
1002
23371
22783
33579
23370
23368
43214
7130
28780
5771
22783
1002
7130
23371
43214
26012
32395
23370
23368
22783
5771
30433
1002
22832
23371
7130
43214
32395
33579
22783
5771
1002
30433
22832
7130
23371
43214
32395
25408
1033
5849
3737
21875
1839
3237
29224
1185
1231
3832
2576
11382
1033
3737
1185
1839
3237
21875
1231
5849
3832
21860
8036
8037
1033
21875
3737
3237
1185
1839
5849
2576
11382
21855
1231
25873
1185
1033
1839
2832
3207
7775
24245
2375
11688
924
825
2292
6
49078
20698
1506
2049
12469
588
739
8671
12460
22140
12468
12462
21234
3739
6983
6630
11282
1506
1467
2330
3840
20698
6894
2832
3207
6
12381
12374
2292
11688
19789
152
833
3205
589
152
2944
3840
12374
3207
6630
2832
6
11282
1267
2330
2292
833
2323
2750
11688
6890
3216
1267
3840
6630
2944
2750
12381
20698
3207
6
833
7088
2330
152
2323
2832
23667
12452
10484
126
6
2293
2750
2330
6894
833
2292
19771
3207
1467
11688
1204
2463
2832
23667
3841
10331
10330
1465
3349
8024
3268
6912
2990
3325
3345
7056
4297
3327
7119
8827
25817
10140
7788
10330
10331
1465
10789
2995
15136
3345
3329
10140
4297
8024
2990
8827
4294
3327
25817
7788
7056
10330
10949
15136
10331
10789
3349
3325
3336
3327
2424
7378
2421
5227
4750
7788
10140
4297
4294
3329
3345
2423
4864
7056
8827
1008
6251
8042
20924
5411
23777
2925
3189
6017
7008
1225
1102
1008
6251
8042
23777
3776
5411
6017
3189
2925
20924
2275
1225
1008
2925
6251
3189
5411
23777
8042
8043
20924
3776
6017
1102
1008
23777
3776
8042
6017
6251
20924
2925
1102
17398
3189
3779
121
40280
2439
16950
40426
3714
1124
3690
41201
6432
12054
2741
11126
3733
3719
2374
8835
4057
10688
3834
1008
8042
2925
6251
1102
3776
6017
3650
7315
23777
20924
3189
2703
10688
11127
6432
4057
3719
2741
2374
16594
11126
11121
3243
3690
1124
14589
5287
1186
3714
12065
40090
42310
602
49149
8047
69752
23559
28740
30739
98841
602
49149
40090
8047
69752
32832
42310
23559
30739
28740
8047
602
49149
40090
32832
30739
69752
23559
28740
30856
8047
602
32832
5228
35957
31409
40090
43957
347
826
1159
2969
14171
738
290
750
1423
3911
1154
3524
10004
3161
1161
1160
1080
2067
1147
2972
1095
1420
1159
3911
2969
750
290
1423
738
1147
3524
11300
3161
1175
3558
1080
1161
2067
1160
10868
602
8047
5228
32832
5970
23560
33279
40090
43408
43957
602
3850
8047
23560
5970
5228
23559
23562
30739
282
6808
3900
628
2573
11040
7569
1242
1014
11100
5405
9544
41
38
4
105
127
2036
35
10
65
48
42
23
269
187
254
2
30
109
6808
282
3900
628
43532
2573
1242
5405
3451
1014
11040
24197
79
41
42
4
35
10
2036
269
129
80
65
105
94
254
81
109
108
48
282
6808
2573
1242
43532
5405
33627
3900
11040
765
628
43452
23826
60
4
35
48
23
2
89
38
127
72
65
80
293
2036
10
254
52
3
2
38
65
127
72
35
4795
89
48
8036
21875
3237
5849
3737
7690
2576
1231
11382
3237
1185
21875
8036
2576
1033
3737
5849
8037
1231
21860
21855
37024
4383
18344
266
935
2446
541
17444
28760
19536
2394
2157
7443
12210
10044
1521
3237
8036
3832
1231
21875
3737
1185
1033
2576
8037
12118
21864
37024
856
2444
2662
413
2394
541
7443
10044
4467
1189
8780
3258
920
9211
6066
27774
3909
4277
6069
6066
3258
7609
920
8780
1189
5568
4277
9211
4287
3258
27774
6066
920
7609
8780
1189
5568
9211
6069
6483
13753
6038
13299
5225
13718
479
450
28596
2598
7975
8541
24325
892
7805
3795
450
1897
892
18858
804
46811
7975
24325
13299
28596
13718
6377
7805
8541
3258
920
9211
6066
1189
3930
8780
42394
4277
6069
377
2311
13299
13716
479
28596
1321
892
8541
11117
804
8685
1496
19083
6377
13718
2481
46643
45520
30686
31276
2714
38921
50992
2481
11907
30686
2714
21508
45520
38921
46643
31276
50889
892
715
13726
5545
12861
479
28596
797
13299
13716
11117
6377
8541
1496
11116
6475
6483
7975
13726
6380
892
5545
11117
450
804
797
11116
13299
8684
28596
13716
8541
443
5817
22110
23297
5091
19657
1894
5776
5818
49675
5716
5733
329
10603
10605
17149
32768
10604
10262
32125
32130
32129
34423
36183
329
10603
10605
17149
32768
10604
10262
32125
32130
32129
34423
36183
329
10603
10605
17149
32768
10604
10262
32125
32130
32129
34423
36183
2414
1177
5818
369
443
23297
5776
5866
362
19657
1894
22235
329
10603
10605
17149
32768
10604
10262
32125
32130
32129
34423
36183
329
10603
10605
17149
32768
10604
10262
32125
32130
32129
34423
36183
329
10603
10605
17149
32768
10604
10262
32125
32130
32129
34423
36183
329
10603
10605
17149
32768
10604
10262
32125
32130
32129
34423
36183
28082
33741
33206
1918
80996
29053
46887
110204
34429
29051
699
8877
7411
1011
7009
1118
3622
4414
5196
1236
6012
10507
3362
3641
2294
9611
7009
6139
8877
4380
7945
1011
10507
8882
23302
3641
7406
3625
1118
3622
6012
701
33741
1918
33206
29053
22682
29051
28082
34429
29052
17609
19697
19587
28082
33741
33206
1918
80996
29053
46887
110204
34429
29051
1059
1092
4380
2294
2843
7411
3625
5196
6139
8882
1236
3362
8884
5202
3641
3622
55684
22682
20537
19587
33741
14617
27108
1918
19697
34052
17609
29053
48325
33783
8606
5084
43162
28931
28937
28770
27118
40880
48325
43162
33783
8606
5084
28936
28931
40788
28937
28770
126
6630
6894
2293
1267
152
6
2750
12381
2330
3840
3207
1467
833
868
1204
23667
2832
48325
33783
43162
27118
28936
2782
53450
28770
10330
10331
28633
64780
10854
41916
40270
62573
64779
84028
64781
100967
64780
41916
28633
10854
62573
11910
26326
40270
28958
10854
41916
11910
26326
62573
24925
28633
10854
40270
28633
28958
11910
24925
26326
62573
28633
41916
64780
62573
10854
100967
84028
40270
46725
10741
9284
11914
12346
48712
853
21274
1257
2660
13467
3905
21835
12004
21271
11976
21438
21272
938
850
5499
116
163
1277
625
2047
5507
1292
853
12346
11976
1257
13467
21274
11914
48712
21645
21835
2660
15154
9283
19689
61
1277
242
625
116
163
510
850
8463
1978
260
850
242
116
1277
510
625
61
12424
1978
850
116
2155
527
1978
1277
242
625
510
12424
853
11914
15154
11976
10541
1257
12346
12004
2230
9283
13467
21453
3905
21465
257
116
850
2047
2790
242
2411
163
510
2155
2074
1978
939
5507
1292
13544
4391
3070
11065
35545
4639
5972
50983
12889
21575
1004
4391
3070
35545
50983
11065
5972
1004
12889
10883
21575
9465
12680
36590
6429
21475
952
63536
11222
37624
8715
36594
62129
34768
11390
41278
39835
13842
34750
11376
37621
37239
34768
21475
58049
952
36594
12680
36599
34750
8715
11390
37621
16650
39835
37624
41535
41278
11376
37620
6467
455
21475
37239
8687
36600
37621
33624
36599
5267
99029
49946
11376
4959
6425
15947
31304
8818
11376
21475
12682
12639
12680
5267
11378
36599
29700
9819
15947
8687
14572
12682
15945
31304
8818
12639
11222
29831
99029
5267
22964
11378
11376
3471
9026
3461
1251
3831
21532
3463
5594
21515
15244
40654
8714
9026
3463
3471
21532
3461
1251
3831
15244
21515
40654
5594
8714
3463
3471
21515
3831
1251
40654
21929
15244
21532
14958
9026
8714
4655
4650
12135
32099
12514
11045
2389
12931
33576
4633
11043
3544
4645
3521
57460
32111
12135
3137
4633
19488
10319
12931
11043
4645
12132
11044
11066
6620
52876
32111
11045
4646
788
3521
11044
12514
27005
4650
19488
11043
10319
4645
12931
9060
3069
6620
11066
9937
22490
9026
3463
5594
6068
3831
3471
21515
15244
4421
1251
21532
4633
4645
6619
8975
788
4646
4643
6622
10319
2388
19488
8961
25196
11046
3521
12514
11043
22086
1002
5771
22783
23371
7130
23368
43214
33579
23370
48277
1002
5771
22783
23371
7130
43214
32395
23370
31214
23368
22783
5771
1002
23371
7130
23370
43214
33579
32395
23368
22783
1002
5771
7130
22832
23371
23370
30433
35983
43214
22832
5771
22783
1002
23371
7130
23369
19330
23368
26010
1033
5849
3737
21875
1839
3237
29224
1185
1231
3832
2576
11382
37024
4443
266
316
20296
503
2364
307
936
2662
12210
19536
10044
2394
7443
7448
1185
1033
3237
21541
53152
31130
31188
10734
22499
62026
27843
31130
68228
25232
22461
31188
21541
53152
23088
2784
429
829
2156
3899
45457
786
18945
1402
840
3393
4590
2784
429
829
786
3899
2156
45457
3393
18945
840
44858
24326
2784
429
829
3899
786
2156
45457
24326
3393
18945
44858
10586
4590
1402
2784
3899
786
429
829
2156
24326
18945
10586
3393
26129
4590
840
8701
2784
3899
429
829
786
24326
2156
18945
10816
4590
3393
30606
10734
27843
22499
45574
22502
1115
31130
21541
53152
11915
22461
12566
3649
10734
27843
23088
45574
22499
21541
31130
22502
12566
53152
6316
2784
829
3899
2156
786
429
8701
1402
4590
18945
840
10586
24326
6043
10734
27843
22499
23088
9721
3649
29160
21541
6316
22502
31130
12566
24530
10734
3649
11915
27843
23088
21541
9721
12566
25287
31130
29160
6170
4313
10532
27811
24832
11540
10752
10538
10742
13418
24530
10734
3649
11915
27843
9721
25232
21541
23088
31130
29160
12566
4313
6170
10532
11540
10743
10752
13418
27811
24832
10538
6170
4313
11540
24832
27811
10532
13418
10742
10752
58925
6170
10743
24832
10532
11540
4313
13418
10742
10752
30484
4313
6170
24832
10532
11540
13418
11537
10752
30484
10743
10752
4313
24832
30484
10532
11540
6170
10538
13418
10742
10532
10752
6170
4313
24832
30484
10743
13418
11540
27811
10532
11540
24832
13418
11539
4313
27811
10538
10752
6170
279
11107
37169
84
708
24032
30613
12163
12423
1391
709
5378
279
11107
37169
634
709
708
24032
30613
9241
12163
1391
28410
279
11107
37169
709
708
634
84
649
30613
24032
12163
9241
279
11107
37169
708
709
84
5378
24032
9241
649
12163
30533
11107
6055
279
708
84
9241
709
649
634
37169
6058
3233
12163
12423
27165
7682
11107
84
279
6055
9241
708
709
6056
634
37169
649
12423
12163
7682
24032
3233
11107
84
6055
1391
708
709
279
12423
634
6056
649
12163
5378
7682
3552
5399
31614
208
156
2531
61955
40604
967
2259
91158
675
26462
730
26563
9599
6764
40416
31614
156
208
61955
2531
40604
2259
967
6764
91158
675
26563
730
712
521
26462
31614
208
156
2531
2259
40604
675
61955
967
6764
55555
26462
712
24078
31614
208
156
2531
40604
6764
2259
967
675
55555
26462
712
19780
36677
31614
208
156
2531
6764
675
967
2259
19780
40416
26462
712
40456
36677
31614
208
156
2531
6764
2259
967
675
712
40456
40416
19780
521
36677
31614
271
208
2531
156
6764
967
675
730
2259
5284
26565
31614
156
2531
208
271
6764
2259
675
730
4494
967
32673
760
19783
156
208
17398
2275
40280
16950
3691
3729
40426
14589
3690
1124
3714
22810
6432
12438
10688
2741
4057
2374
12054
3834
3243
24501
1008
23777
8042
2925
1102
3776
6017
20924
3189
8807
6251
17398
11127
3691
3690
8835
28095
3733
3609
2741
3714
1186
3719
12059
6432
2374
10688
6672
3715
1008
6251
2275
5411
3779
1225
6017
1102
8042
2925
3650
2688
618
1420
290
1416
40
1095
1162
10004
1423
595
855
11273
9202
3166
1147
30204
1290
7124
1080
21688
415
738
1160
1416
1162
2969
10004
290
1147
750
855
1423
1161
1290
3166
1159
7124
11273
9202
595
602
8047
49149
40090
32832
28740
69752
31409
42310
23559
8047
602
35957
32832
40090
49149
5228
43957
1159
826
290
2969
1095
3911
347
738
1162
1175
1420
3161
11300
2580
3524
1080
1160
1161
2067
28559
162
826
995
1081
595
738
1095
855
1421
1164
347
11300
3161
7042
3524
2580
1420
1175
1080
1416
995
1164
738
1175
1081
2969
3161
1290
347
7042
1160
3524
1147
1095
14171
1377
1420
1421
2580
1080
3850
8047
602
23562
5970
1187
27827
23559
27824
23560
5228
30739
42
65
127
64
2
48
187
23
108
30
81
38
41
80
65
4
42
35
127
269
2036
105
48
254
94
81
109
1557
23
86
33
41
4
42
38
35
105
127
2036
48
254
269
109
129
4795
30
94
282
3900
6808
1242
628
2573
5405
33627
43532
47286
11040
11215
38
4795
4
89
2
80
129
23
269
10
35
105
65
254
2036
94
52
109
79
42
4
89
2
23
35
65
80
72
129
38
2036
10
48
254
94
1557
6808
282
2573
1242
5405
3900
47286
11040
22262
9544
765
33627
282
2573
6808
5405
11215
1242
3900
11040
6804
33627
6807
765
628
22262
24197
8577
23826
65
2
4
38
23
72
4795
35
48
89
80
94
105
83
293
254
2036
282
2573
6808
11215
3900
1242
765
628
14621
6804
6807
29736
24197
11040
22262
3451
282
2573
11215
3900
6808
14621
765
1242
628
24197
3451
6804
9544
17387
6807
11040
44
167
80
72
65
25
8
52
38
48
10
94
4795
89
127
293
81
57
3302
16795
2687
2497
142
2448
1531
3368
630
1533
648
1536
1532
5358
897
1176
2502
12567
7077
1084
993
13222
1180
7964
14178
6131
713
36755
6423
17959
10694
8563
72822
23664
17224
10695
4394
27238
714
366
1531
2497
11972
142
1533
2448
3368
1244
630
13222
1532
1536
10718
5358
648
1176
7077
12567
16575
11596
16795
3368
1108
1244
2497
142
472
2448
1533
11972
13222
5358
7077
1084
10718
648
1532
1536
16198
10481
31007
16779
19294
22994
15299
37651
17144
41540
41450
37656
37655
29719
10157
10481
15299
10540
22220
22994
16779
10480
10482
35124
16198
28178
19662
19294
37651
17144
41540
41450
37656
37655
29719
10747
10613
24350
24349
10617
11479
24344
10611
24351
10607
77918
10746
24347
10616
24348
10612
540
4529
1443
365
7918
7087
20063
51316
32314
20758
13744
35488
10747
10617
24349
24350
10613
10616
10612
11479
10611
24347
10607
10746
24344
24351
24348
540
4529
1443
365
7918
7087
38269
31297
13744
6163
12005
20611
10747
10613
24350
24349
10617
11479
24344
10611
24351
10607
77918
10746
24347
10616
24348
10612
540
4529
7918
1443
365
31297
1562
7087
6163
13744
38269
12005
10747
10613
24350
24349
10617
11479
24344
10611
24351
10607
77918
10746
24347
10616
24348
10612
7918
540
1443
4529
7087
365
20063
13744
6163
18963
12005
4531
540
1443
7918
365
4529
7087
6163
12005
20063
1562
13744
4531
24349
11479
10747
10617
10746
10612
10611
10616
10607
24350
24351
24347
24348
24344
10613
10613
11479
24349
10747
10617
10612
10746
10616
10607
24350
10611
24347
24348
24351
24344
10747
10613
24350
24349
10617
11479
24344
10611
24351
10607
77918
10746
24347
10616
24348
10612
540
6163
1443
7918
365
4531
1562
4786
779
7087
12005
18963
10747
10613
24350
24349
10617
11479
24344
10611
24351
10607
77918
10746
24347
10616
24348
10612
1064
119
2976
3793
3785
5223
43119
6105
810
6028
4769
70178
51931
51070
38208
38204
43032
42546
44631
38205
50320
42382
42246
38200
40553
38204
38208
43032
42246
38205
42546
44631
40553
38200
50320
42382
38204
43032
42246
38208
40553
38205
38200
42546
50320
42382
44631
119
1064
2976
3793
3785
6105
1017
5223
51931
9095
810
4769
6028
7532
42246
38204
38208
38200
42954
37575
42546
42380
42382
40553
2976
119
1064
3793
3785
5223
6028
9095
6105
810
20857
51931
1017
4769
38204
37575
42246
42546
38200
38208
40553
42380
42382
38205
119
1064
3793
1017
2976
5223
9095
810
20857
6028
3785
4769
7532
6025
38204
40553
38208
42246
42382
38205
43030
45495
38200
37575
1064
119
1017
2976
3793
5223
810
3785
4769
262
6025
6028
6105
20857
38208
38204
43032
42546
44631
38205
50320
42382
42246
38200
40553
1017
119
1064
3793
9095
6025
2976
6105
19977
3785
262
4769
2785
810
5223
6028
38208
38204
43032
42546
44631
38205
50320
42382
42246
38200
40553
45457
10586
829
2784
429
3899
2156
786
42109
4590
18945
3393
30606
37577
10734
22499
25232
62026
31130
22461
27843
22546
53152
1115
21541
68228
10734
22499
22461
25232
62026
27843
1115
29221
13241
630
4032
11000
10695
713
1180
7964
10694
14178
27204
23664
6131
6423
17959
27238
36755
3886
72822
4394
12321
367
897
472
3302
5358
142
2687
1084
2448
2497
1531
1532
648
13222
11000
630
2296
11596
4032
29095
16486
1180
10695
713
6131
7964
17959
29525
23664
36755
63130
3886
27238
14178
6423
32982
27204
1084
472
897
16795
331
2687
648
1532
2448
3302
142
237
29095
11000
13702
5648
2497
993
2296
1531
11596
13225
713
6131
10695
1180
7964
10694
14178
23664
17959
4394
29525
27238
36755
32982
4363
33995
713
1180
10695
6131
7964
23664
10694
14178
27238
29525
36755
17959
4394
8563
6423
46070
713
1180
10695
7964
14178
10694
3886
23664
17959
8563
19726
27238
6131
6423
2464
150
366
331
2448
237
142
472
648
11000
4032
12321
2296
1244
11596
630
11422
1108
2867
1532
13222
26132
713
1180
10694
3886
7964
10695
8563
23664
14178
4394
6423
6131
2464
237
897
142
6767
2448
472
993
2867
7971
4032
11596
1108
2296
12321
171
648
11422
1533
11000
13222
666
713
1180
23664
10694
10695
3886
14178
8563
7964
6131
6423
710
790
4772
433
4059
26985
6248
9233
4507
21460
6574
380
458
2239
1038
4172
8970
3522
19
1429
1385
332
4097
4084
4031
4554
5621
2581
4159
5587
790
4772
710
6248
4059
433
26985
21460
5862
20656
790
4772
4059
710
433
26985
6248
21460
20656
11033
252
130
607
1390
8970
332
4172
458
1047
1386
408
4554
4171
19
1385
2722
1103
4031
4084
839
749
408
839
862
2921
4171
8970
4083
1210
20519
380
3522
4331
2239
4172
21331
607
4084
5587
4031
2919
749
2722
19
1005
607
380
408
862
21331
8970
2239
4172
1386
2921
4084
4031
20519
2655
5621
790
4772
6248
710
11033
4059
789
5862
17136
17836
19
276
458
839
2921
4083
4171
1005
3522
408
4084
704
4102
2239
607
380
4031
3037
1210
4772
790
6248
710
433
789
17136
5862
11033
21460
790
4772
433
6248
23253
710
5862
17136
789
12908
1627
2921
1025
3522
332
4102
839
22045
1210
2331
2655
8970
1103
4083
1385
4718
4331
19
26789
4361
4084
20519
458
2921
1387
3522
1429
3037
332
6692
4083
749
19
4102
1103
22045
1385
4361
4084
1386
4718
5587
2331
4331
790
4772
5862
6248
433
23253
789
710
12908
17836
800
416
3037
1386
1387
749
1210
2655
8970
4361
6574
4333
4083
6692
1408
2921
408
4541
4084
1385
4271
15374
790
433
4772
6248
5862
4059
789
710
9233
17836
790
5862
433
710
4772
789
6248
9233
4507
17836
10625
8031
63993
46710
36999
349
1181
1072
931
399
984
1110
698
512
1148
703
603
2288
641
337
22
3008
1032
1039
1035
164
466
1071
358
1028
1031
349
10625
8031
22010
57890
46710
63993
8956
36999
405
984
512
641
399
22
2288
1123
703
1148
698
1032
350
3008
1035
337
1071
1039
164
466
1028
677
355
1194
931
641
543
405
399
289
3008
1123
22
1035
603
703
698
1148
337
1032
1039
355
677
466
350
349
1028
2963
10625
22010
8031
46710
8956
13326
7090
36999
1039
641
3008
22
1132
603
703
1035
931
1032
164
1237
543
